"clip_id","smiler_id","culture","smile_type","label_conflict","stimulus","stimulus_num","take_num","clip_duration_s","n_frames","channel","channel_type","peak","mean_intensity","sd_intensity","auc","prop_active","n_episodes","dur_total_s","dur_longest_s","t_peak_s","t_peak_prop","t_peak_usable","censored_start","censored_end","n_valid_frames","n_missing_frames"
"E18HA05-01","C18","Chinese","Genuine",0,"Happy 5 CN",5,1,4,32,"AU05","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,32,0
"E18HA05-01","C18","Chinese","Genuine",0,"Happy 5 CN",5,1,4,32,"AU06","action_unit",2,1.125,0.832795525382296,4.4375,0.71875,1,2.875,2.875,2,0.5,1,0,1,32,0
"E18HA05-01","C18","Chinese","Genuine",0,"Happy 5 CN",5,1,4,32,"AU07","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,32,0
"E18HA05-01","C18","Chinese","Genuine",0,"Happy 5 CN",5,1,4,32,"AU09","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,32,0
"E18HA05-01","C18","Chinese","Genuine",0,"Happy 5 CN",5,1,4,32,"AU10","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,32,0
"E18HA05-01","C18","Chinese","Genuine",0,"Happy 5 CN",5,1,4,32,"AU12","action_unit",1,0.375,0.491869376837965,1.5,0.375,1,1.5,1.5,2.25,0.5625,1,0,0,32,0
"E18HA05-01","C18","Chinese","Genuine",0,"Happy 5 CN",5,1,4,32,"AU14","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,32,0
"E18HA05-01","C18","Chinese","Genuine",0,"Happy 5 CN",5,1,4,32,"AU15","action_unit",1,0.40625,0.498990917235846,1.5625,0.40625,2,1.625,1.125,0.75,0.1875,1,0,1,32,0
"E18HA05-01","C18","Chinese","Genuine",0,"Happy 5 CN",5,1,4,32,"AU17","action_unit",1,0.09375,0.296144581080299,0.375,0.09375,1,0.375,0.375,1,0.25,1,0,0,32,0
"E18HA05-01","C18","Chinese","Genuine",0,"Happy 5 CN",5,1,4,32,"AU18","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,32,0
"E18HA05-01","C18","Chinese","Genuine",0,"Happy 5 CN",5,1,4,32,"AU20","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,32,0
"E18HA05-01","C18","Chinese","Genuine",0,"Happy 5 CN",5,1,4,32,"AU23","action_unit",3,2.03125,0.82244227172646,7.8125,1,1,4,4,0,0,0,1,1,32,0
"E18HA05-01","C18","Chinese","Genuine",0,"Happy 5 CN",5,1,4,32,"AU24","action_unit",1,0.75,0.43994134506406,2.875,0.75,2,3,2.125,0,0,0,1,1,32,0
"E18HA05-01","C18","Chinese","Genuine",0,"Happy 5 CN",5,1,4,32,"AU25","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,32,0
"E18HA05-01","C18","Chinese","Genuine",0,"Happy 5 CN",5,1,4,32,"AU26","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,32,0
"E18HA05-01","C18","Chinese","Genuine",0,"Happy 5 CN",5,1,4,32,"AU27","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,32,0
"E18HA05-01","C18","Chinese","Genuine",0,"Happy 5 CN",5,1,4,32,"AU43","action_unit",4,3.09375,1.11758307766531,12.125,1,1,4,4,1.75,0.4375,0,1,1,32,0
"E18HA05-03","C18","Chinese","Genuine",0,"Happy 5 CN",5,3,5,40,"Neutral","emotion",0.3471688,0.1322670575,0.100375773596607,0.61960981875,0,0,0,0,4.625,0.925,1,0,0,40,0
"E18HA05-03","C18","Chinese","Genuine",0,"Happy 5 CN",5,3,5,40,"Happy","emotion",0.9231455,0.7165084675,0.226305815860538,3.55120610625,0.775,1,3.875,3.875,2,0.4,1,0,0,40,0
"E18HA05-03","C18","Chinese","Genuine",0,"Happy 5 CN",5,3,5,40,"Sad","emotion",0.01948578,0.00470409405,0.00558034229283631,0.0219717478125,0,0,0,0,4.5,0.9,1,0,0,40,0
"E18HA05-03","C18","Chinese","Genuine",0,"Happy 5 CN",5,3,5,40,"Angry","emotion",0.4027048,0.3244345225,0.0549558137101654,1.58279088125,0,0,0,0,0.125,0.025,1,0,0,40,0
"E18HA05-03","C18","Chinese","Genuine",0,"Happy 5 CN",5,3,5,40,"Surprised","emotion",0.000756022,0.000164594625,0.000194118044747782,0.0008113274375,0,0,0,0,3.5,0.7,1,0,0,40,0
"E18HA05-03","C18","Chinese","Genuine",0,"Happy 5 CN",5,3,5,40,"Scared","emotion",0.008650869,0.0024161142,0.00225400147529927,0.0118563065,0,0,0,0,3,0.6,1,0,0,40,0
"E18HA05-03","C18","Chinese","Genuine",0,"Happy 5 CN",5,3,5,40,"Disgusted","emotion",0.2918156,0.11897371625,0.0757065246867022,0.5696588875,0,0,0,0,0,0,1,0,0,40,0
"E18HA05-03","C18","Chinese","Genuine",0,"Happy 5 CN",5,3,5,40,"Contempt","emotion",0,0,0,0,0,0,0,0,0,0,1,0,0,40,0
"E18HA05-03","C18","Chinese","Genuine",0,"Happy 5 CN",5,3,5,40,"AU01","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,40,0
"E18HA05-03","C18","Chinese","Genuine",0,"Happy 5 CN",5,3,5,40,"AU02","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,40,0
"E18HA05-03","C18","Chinese","Genuine",0,"Happy 5 CN",5,3,5,40,"AU04","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,40,0
"E18HA05-03","C18","Chinese","Genuine",0,"Happy 5 CN",5,3,5,40,"AU05","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,40,0
"E18HA05-03","C18","Chinese","Genuine",0,"Happy 5 CN",5,3,5,40,"AU06","action_unit",4,2.85,0.622237484550302,13.9375,1,1,5,5,1.5,0.3,0,1,1,40,0
"E18HA05-03","C18","Chinese","Genuine",0,"Happy 5 CN",5,3,5,40,"AU07","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,40,0
"E18HA05-03","C18","Chinese","Genuine",0,"Happy 5 CN",5,3,5,40,"AU09","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,40,0
"E18HA05-03","C18","Chinese","Genuine",0,"Happy 5 CN",5,3,5,40,"AU10","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,40,0
"E18HA05-03","C18","Chinese","Genuine",0,"Happy 5 CN",5,3,5,40,"AU12","action_unit",2,1.675,0.525625390636764,8.3125,0.975,1,4.875,4.875,0.5,0.1,1,0,1,40,0
"E18HA05-03","C18","Chinese","Genuine",0,"Happy 5 CN",5,3,5,40,"AU14","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,40,0
"E18HA05-03","C18","Chinese","Genuine",0,"Happy 5 CN",5,3,5,40,"AU15","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,40,0
"E18HA05-03","C18","Chinese","Genuine",0,"Happy 5 CN",5,3,5,40,"AU17","action_unit",2,0.2,0.464095480892257,0.875,0.175,1,0.875,0.875,0,0,0,1,0,40,0
"E18HA05-03","C18","Chinese","Genuine",0,"Happy 5 CN",5,3,5,40,"AU18","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,40,0
"E18HA05-03","C18","Chinese","Genuine",0,"Happy 5 CN",5,3,5,40,"AU20","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,40,0
"E18HA05-03","C18","Chinese","Genuine",0,"Happy 5 CN",5,3,5,40,"AU23","action_unit",1,0.425,0.500640615253123,2,0.425,3,2.125,1.125,0,0,0,1,1,40,0
"E18HA05-03","C18","Chinese","Genuine",0,"Happy 5 CN",5,3,5,40,"AU24","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,40,0
"E18HA05-03","C18","Chinese","Genuine",0,"Happy 5 CN",5,3,5,40,"AU25","action_unit",2,1.425,0.635993065596771,7.125,0.925,1,4.625,4.625,0.625,0.125,1,0,0,40,0
"E18HA05-03","C18","Chinese","Genuine",0,"Happy 5 CN",5,3,5,40,"AU26","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,40,0
"E18HA05-03","C18","Chinese","Genuine",0,"Happy 5 CN",5,3,5,40,"AU27","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,40,0
"E18HA05-03","C18","Chinese","Genuine",0,"Happy 5 CN",5,3,5,40,"AU43","action_unit",5,4.125,0.334932063528542,20.125,1,1,5,5,3,0.6,0,1,1,40,0
"E18HA06-01","C18","Chinese","Genuine",0,"Happy 6 CN",6,1,3.5,28,"Neutral","emotion",0.3235065,0.245821310714286,0.0391799529442303,0.8299440125,0,0,0,0,2.875,0.821428571428571,1,0,0,28,0
"E18HA06-01","C18","Chinese","Genuine",0,"Happy 6 CN",6,1,3.5,28,"Happy","emotion",0.07250416,0.0313099290714286,0.0200701802769673,0.106254914375,0,0,0,0,2.875,0.821428571428571,1,0,0,28,0
"E18HA06-01","C18","Chinese","Genuine",0,"Happy 6 CN",6,1,3.5,28,"Sad","emotion",0.1282558,0.04415734525,0.0352316144422318,0.144716389,0,0,0,0,0,0,1,0,0,28,0
"E18HA06-01","C18","Chinese","Genuine",0,"Happy 6 CN",6,1,3.5,28,"Angry","emotion",0.6566045,0.524234296428571,0.0888213394904854,1.76845265,0.535714285714286,3,1.875,0.875,0.375,0.107142857142857,0,1,0,28,0
"E18HA06-01","C18","Chinese","Genuine",0,"Happy 6 CN",6,1,3.5,28,"Surprised","emotion",0.00033277,0.000209773964285714,6.93438350772504e-05,0.0007084789375,0,0,0,0,0,0,1,0,0,28,0
"E18HA06-01","C18","Chinese","Genuine",0,"Happy 6 CN",6,1,3.5,28,"Scared","emotion",0.002838491,0.00153570085714286,0.000685514679451368,0.0052048443125,0,0,0,0,2.875,0.821428571428571,1,0,0,28,0
"E18HA06-01","C18","Chinese","Genuine",0,"Happy 6 CN",6,1,3.5,28,"Disgusted","emotion",0.1777444,0.0971387703571429,0.053932327320198,0.33394147625,0,0,0,0,2.375,0.678571428571429,1,0,0,28,0
"E18HA06-01","C18","Chinese","Genuine",0,"Happy 6 CN",6,1,3.5,28,"Contempt","emotion",0,0,0,0,0,0,0,0,0,0,1,0,0,28,0
"E18HA06-01","C18","Chinese","Genuine",0,"Happy 6 CN",6,1,3.5,28,"AU01","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,28,0
"E18HA06-01","C18","Chinese","Genuine",0,"Happy 6 CN",6,1,3.5,28,"AU02","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,28,0
"E18HA06-01","C18","Chinese","Genuine",0,"Happy 6 CN",6,1,3.5,28,"AU04","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,28,0
"E18HA06-01","C18","Chinese","Genuine",0,"Happy 6 CN",6,1,3.5,28,"AU05","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,28,0
"E18HA06-01","C18","Chinese","Genuine",0,"Happy 6 CN",6,1,3.5,28,"AU06","action_unit",1,0.214285714285714,0.417855447018672,0.6875,0.214285714285714,1,0.75,0.75,2.75,0.785714285714286,1,0,1,28,0
"E18HA06-01","C18","Chinese","Genuine",0,"Happy 6 CN",6,1,3.5,28,"AU07","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,28,0
"E18HA06-01","C18","Chinese","Genuine",0,"Happy 6 CN",6,1,3.5,28,"AU09","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,28,0
"E18HA06-01","C18","Chinese","Genuine",0,"Happy 6 CN",6,1,3.5,28,"AU10","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,28,0
"E18HA06-01","C18","Chinese","Genuine",0,"Happy 6 CN",6,1,3.5,28,"AU12","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,28,0
"E18HA06-01","C18","Chinese","Genuine",0,"Happy 6 CN",6,1,3.5,28,"AU14","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,28,0
"E18HA06-01","C18","Chinese","Genuine",0,"Happy 6 CN",6,1,3.5,28,"AU15","action_unit",1,0.142857142857143,0.356348322549899,0.4375,0.142857142857143,1,0.5,0.5,3,0.857142857142857,1,0,1,28,0
"E18HA06-01","C18","Chinese","Genuine",0,"Happy 6 CN",6,1,3.5,28,"AU17","action_unit",1,0.678571428571428,0.475594865605671,2.3125,0.678571428571429,2,2.375,2.25,1,0.285714285714286,1,0,1,28,0
"E18HA06-01","C18","Chinese","Genuine",0,"Happy 6 CN",6,1,3.5,28,"AU18","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,28,0
"E18HA06-01","C18","Chinese","Genuine",0,"Happy 6 CN",6,1,3.5,28,"AU20","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,28,0
"E18HA06-01","C18","Chinese","Genuine",0,"Happy 6 CN",6,1,3.5,28,"AU23","action_unit",3,2.28571428571429,0.534522483824849,7.75,1,1,3.5,3.5,0.25,0.0714285714285714,0,1,1,28,0
"E18HA06-01","C18","Chinese","Genuine",0,"Happy 6 CN",6,1,3.5,28,"AU24","action_unit",1,1,0,3.375,1,1,3.5,3.5,0,0,0,1,1,28,0
"E18HA06-01","C18","Chinese","Genuine",0,"Happy 6 CN",6,1,3.5,28,"AU25","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,28,0
"E18HA06-01","C18","Chinese","Genuine",0,"Happy 6 CN",6,1,3.5,28,"AU26","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,28,0
"E18HA06-01","C18","Chinese","Genuine",0,"Happy 6 CN",6,1,3.5,28,"AU27","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,28,0
"E18HA06-01","C18","Chinese","Genuine",0,"Happy 6 CN",6,1,3.5,28,"AU43","action_unit",4,3.10714285714286,0.497347461393438,10.5,1,1,3.5,3.5,2.875,0.821428571428571,0,1,1,28,0
"E18HA07-01","C18","Chinese","Genuine",0,"Happy 7 CN",7,1,2.75,22,"Neutral","emotion",0.2627893,0.210730419047619,0.0260825706680844,0.52655019375,0,0,0,0,0.625,0.227272727272727,1,0,0,21,1
"E18HA07-01","C18","Chinese","Genuine",0,"Happy 7 CN",7,1,2.75,22,"Happy","emotion",0.6168328,0.387222391904762,0.244274279178666,0.977414890625,0.619047619047619,1,1.625,1.625,1.25,0.454545454545455,1,0,0,21,1
"E18HA07-01","C18","Chinese","Genuine",0,"Happy 7 CN",7,1,2.75,22,"Sad","emotion",0.0205242,0.00775604771428571,0.00653487868342402,0.01845873025,0,0,0,0,0.375,0.136363636363636,1,0,0,21,1
"E18HA07-01","C18","Chinese","Genuine",0,"Happy 7 CN",7,1,2.75,22,"Angry","emotion",0.6118571,0.372612595238095,0.127791043079754,0.92697518125,0.238095238095238,1,0.625,0.625,0.25,0.0909090909090909,0,1,0,21,1
"E18HA07-01","C18","Chinese","Genuine",0,"Happy 7 CN",7,1,2.75,22,"Surprised","emotion",0.000265118,0.000104059857142857,7.50206919138218e-05,0.000260937625,0,0,0,0,0.75,0.272727272727273,1,0,0,21,1
"E18HA07-01","C18","Chinese","Genuine",0,"Happy 7 CN",7,1,2.75,22,"Scared","emotion",0.004556176,0.00109593585714286,0.00102718794185618,0.002782271875,0,0,0,0,0.625,0.227272727272727,1,0,0,21,1
"E18HA07-01","C18","Chinese","Genuine",0,"Happy 7 CN",7,1,2.75,22,"Disgusted","emotion",0.1803782,0.105228428571429,0.0453227116922709,0.261448376875,0,0,0,0,0.125,0.0454545454545455,1,0,0,21,1
"E18HA07-01","C18","Chinese","Genuine",0,"Happy 7 CN",7,1,2.75,22,"Contempt","emotion",0.000808789,0.000145318142857143,0.000229296480551117,0.000349937375,0,0,0,0,1.125,0.409090909090909,1,0,0,21,1
"E18HA07-01","C18","Chinese","Genuine",0,"Happy 7 CN",7,1,2.75,22,"AU01","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,21,1
"E18HA07-01","C18","Chinese","Genuine",0,"Happy 7 CN",7,1,2.75,22,"AU02","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,21,1
"E18HA07-01","C18","Chinese","Genuine",0,"Happy 7 CN",7,1,2.75,22,"AU04","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,21,1
"E18HA07-01","C18","Chinese","Genuine",0,"Happy 7 CN",7,1,2.75,22,"AU05","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,21,1
"E18HA07-01","C18","Chinese","Genuine",0,"Happy 7 CN",7,1,2.75,22,"AU06","action_unit",2,1.28571428571429,0.783763812819726,3.25,0.80952380952381,1,2.125,2.125,1.375,0.5,1,0,0,21,1
"E18HA07-01","C18","Chinese","Genuine",0,"Happy 7 CN",7,1,2.75,22,"AU07","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,21,1
"E18HA07-01","C18","Chinese","Genuine",0,"Happy 7 CN",7,1,2.75,22,"AU09","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,21,1
"E18HA07-01","C18","Chinese","Genuine",0,"Happy 7 CN",7,1,2.75,22,"AU10","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,21,1
"E18HA07-01","C18","Chinese","Genuine",0,"Happy 7 CN",7,1,2.75,22,"AU12","action_unit",2,1.28571428571429,0.902377811277357,3.25,0.714285714285714,1,1.875,1.875,1.125,0.409090909090909,1,0,0,21,1
"E18HA07-01","C18","Chinese","Genuine",0,"Happy 7 CN",7,1,2.75,22,"AU14","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,21,1
"E18HA07-01","C18","Chinese","Genuine",0,"Happy 7 CN",7,1,2.75,22,"AU15","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,21,1
"E18HA07-01","C18","Chinese","Genuine",0,"Happy 7 CN",7,1,2.75,22,"AU17","action_unit",1,1,0,2.5,1,1,2.625,2.625,0,0,0,1,0,21,1
"E18HA07-01","C18","Chinese","Genuine",0,"Happy 7 CN",7,1,2.75,22,"AU18","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,21,1
"E18HA07-01","C18","Chinese","Genuine",0,"Happy 7 CN",7,1,2.75,22,"AU20","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,21,1
"E18HA07-01","C18","Chinese","Genuine",0,"Happy 7 CN",7,1,2.75,22,"AU23","action_unit",2,1.57142857142857,0.597614304667197,4,0.952380952380952,1,2.5,2.5,0,0,0,1,0,21,1
"E18HA07-01","C18","Chinese","Genuine",0,"Happy 7 CN",7,1,2.75,22,"AU24","action_unit",2,0.714285714285714,0.845154254728516,1.75,0.476190476190476,1,1.25,1.25,0,0,0,1,0,21,1
"E18HA07-01","C18","Chinese","Genuine",0,"Happy 7 CN",7,1,2.75,22,"AU25","action_unit",2,0.761904761904762,0.538958431120797,1.9375,0.714285714285714,1,1.875,1.875,2.125,0.772727272727273,1,0,0,21,1
"E18HA07-01","C18","Chinese","Genuine",0,"Happy 7 CN",7,1,2.75,22,"AU26","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,21,1
"E18HA07-01","C18","Chinese","Genuine",0,"Happy 7 CN",7,1,2.75,22,"AU27","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,21,1
"E18HA07-01","C18","Chinese","Genuine",0,"Happy 7 CN",7,1,2.75,22,"AU43","action_unit",4,2.85714285714286,1.19522860933439,7.25,1,1,2.625,2.625,1.5,0.545454545454545,0,1,0,21,1
"E18HA07-03","C18","Chinese","Genuine",0,"Happy 7 CN",7,3,5.125,41,"Neutral","emotion",0.3585072,0.286149168292683,0.0466427932236934,1.4360915125,0,0,0,0,2.75,0.536585365853659,1,0,0,41,0
"E18HA07-03","C18","Chinese","Genuine",0,"Happy 7 CN",7,3,5.125,41,"Happy","emotion",0.6493782,0.294218486487805,0.183669789897039,1.5027693711875,0.121951219512195,1,0.625,0.625,1.625,0.317073170731707,1,0,0,41,0
"E18HA07-03","C18","Chinese","Genuine",0,"Happy 7 CN",7,3,5.125,41,"Sad","emotion",0.1757624,0.0346381597073171,0.0427176042129936,0.173482897875,0,0,0,0,2.625,0.51219512195122,1,0,0,41,0
"E18HA07-03","C18","Chinese","Genuine",0,"Happy 7 CN",7,3,5.125,41,"Angry","emotion",0.4573249,0.303649080487805,0.0621681341928412,1.50171071875,0,0,0,0,5,0.975609756097561,1,0,0,41,0
"E18HA07-03","C18","Chinese","Genuine",0,"Happy 7 CN",7,3,5.125,41,"Surprised","emotion",0.00144117,0.000350007682926829,0.000336439340390243,0.0017772750625,0,0,0,0,3,0.585365853658537,1,0,0,41,0
"E18HA07-03","C18","Chinese","Genuine",0,"Happy 7 CN",7,3,5.125,41,"Scared","emotion",0.03614816,0.00781020585365854,0.0075854400161717,0.039321764875,0,0,0,0,0.625,0.121951219512195,1,0,0,41,0
"E18HA07-03","C18","Chinese","Genuine",0,"Happy 7 CN",7,3,5.125,41,"Disgusted","emotion",0.5002377,0.190955832682927,0.14634738306645,0.93099798625,0.024390243902439,1,0.125,0.125,0,0,0,1,0,41,0
"E18HA07-03","C18","Chinese","Genuine",0,"Happy 7 CN",7,3,5.125,41,"Contempt","emotion",0.000799462,0.000195738609756098,0.000188283044732907,0.0009999246875,0,0,0,0,1.375,0.268292682926829,1,0,0,41,0
"E18HA07-03","C18","Chinese","Genuine",0,"Happy 7 CN",7,3,5.125,41,"AU01","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,41,0
"E18HA07-03","C18","Chinese","Genuine",0,"Happy 7 CN",7,3,5.125,41,"AU02","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,41,0
"E18HA07-03","C18","Chinese","Genuine",0,"Happy 7 CN",7,3,5.125,41,"AU04","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,41,0
"E18HA07-03","C18","Chinese","Genuine",0,"Happy 7 CN",7,3,5.125,41,"AU05","action_unit",1,0.024390243902439,0.156173761888606,0.125,0.024390243902439,1,0.125,0.125,3,0.585365853658537,1,0,0,41,0
"E18HA07-03","C18","Chinese","Genuine",0,"Happy 7 CN",7,3,5.125,41,"AU06","action_unit",3,1.36585365853659,0.622739815692541,6.875,1,1,5.125,5.125,1.5,0.292682926829268,0,1,1,41,0
"E18HA07-03","C18","Chinese","Genuine",0,"Happy 7 CN",7,3,5.125,41,"AU07","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,41,0
"E18HA07-03","C18","Chinese","Genuine",0,"Happy 7 CN",7,3,5.125,41,"AU09","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,41,0
"E18HA07-03","C18","Chinese","Genuine",0,"Happy 7 CN",7,3,5.125,41,"AU10","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,41,0
"E18HA07-03","C18","Chinese","Genuine",0,"Happy 7 CN",7,3,5.125,41,"AU12","action_unit",2,1.14634146341463,0.760295192992699,5.8125,0.780487804878049,1,4,4,1.5,0.292682926829268,1,0,1,41,0
"E18HA07-03","C18","Chinese","Genuine",0,"Happy 7 CN",7,3,5.125,41,"AU14","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,41,0
"E18HA07-03","C18","Chinese","Genuine",0,"Happy 7 CN",7,3,5.125,41,"AU15","action_unit",1,0.073170731707317,0.263651654881875,0.3125,0.0731707317073171,1,0.375,0.375,0,0,0,1,0,41,0
"E18HA07-03","C18","Chinese","Genuine",0,"Happy 7 CN",7,3,5.125,41,"AU17","action_unit",1,0.24390243902439,0.434769352926241,1.25,0.24390243902439,1,1.25,1.25,1.125,0.219512195121951,1,0,0,41,0
"E18HA07-03","C18","Chinese","Genuine",0,"Happy 7 CN",7,3,5.125,41,"AU18","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,41,0
"E18HA07-03","C18","Chinese","Genuine",0,"Happy 7 CN",7,3,5.125,41,"AU20","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,41,0
"E18HA07-03","C18","Chinese","Genuine",0,"Happy 7 CN",7,3,5.125,41,"AU23","action_unit",2,0.463414634146342,0.552157630374232,2.1875,0.439024390243902,2,2.25,2.125,0,0,0,1,1,41,0
"E18HA07-03","C18","Chinese","Genuine",0,"Happy 7 CN",7,3,5.125,41,"AU24","action_unit",2,0.219512195121951,0.474983953515864,1,0.195121951219512,1,1,1,0,0,0,1,0,41,0
"E18HA07-03","C18","Chinese","Genuine",0,"Happy 7 CN",7,3,5.125,41,"AU25","action_unit",1,0.804878048780488,0.401217658828843,4.0625,0.804878048780488,1,4.125,4.125,1,0.195121951219512,1,0,1,41,0
"E18HA07-03","C18","Chinese","Genuine",0,"Happy 7 CN",7,3,5.125,41,"AU26","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,41,0
"E18HA07-03","C18","Chinese","Genuine",0,"Happy 7 CN",7,3,5.125,41,"AU27","action_unit",1,0.024390243902439,0.156173761888606,0.125,0.024390243902439,1,0.125,0.125,2.625,0.51219512195122,1,0,0,41,0
"E18HA07-03","C18","Chinese","Genuine",0,"Happy 7 CN",7,3,5.125,41,"AU43","action_unit",3,2.31707317073171,0.8197263076858,11.5,1,1,5.125,5.125,0,0,0,1,1,41,0
"E19HA02-04","C19","Chinese","Genuine",0,"Happy 2 CN",2,4,5,40,"Neutral","emotion",0.346765,0.09481815075,0.0744384787430928,0.4454584225,0,0,0,0,0,0,1,0,0,40,0
"E19HA02-04","C19","Chinese","Genuine",0,"Happy 2 CN",2,4,5,40,"Happy","emotion",0.9118272,0.769167605425,0.240738497762151,3.797185161125,0.875,1,4.375,4.375,2.25,0.45,1,0,1,40,0
"E19HA02-04","C19","Chinese","Genuine",0,"Happy 2 CN",2,4,5,40,"Sad","emotion",0.2220193,0.018627524725,0.0458634961419221,0.09219124225,0,0,0,0,0.125,0.025,1,0,0,40,0
"E19HA02-04","C19","Chinese","Genuine",0,"Happy 2 CN",2,4,5,40,"Angry","emotion",0.08969538,0.007618562525,0.0184992036921869,0.032230439375,0,0,0,0,0,0,1,0,0,40,0
"E19HA02-04","C19","Chinese","Genuine",0,"Happy 2 CN",2,4,5,40,"Surprised","emotion",0.1405937,0.011454610325,0.0288491992678297,0.04842924075,0,0,0,0,0,0,1,0,0,40,0
"E19HA02-04","C19","Chinese","Genuine",0,"Happy 2 CN",2,4,5,40,"Scared","emotion",0.3122386,0.0251380852,0.0642192649823891,0.1061519178125,0,0,0,0,0,0,1,0,0,40,0
"E19HA02-04","C19","Chinese","Genuine",0,"Happy 2 CN",2,4,5,40,"Disgusted","emotion",0.186306,0.016450195725,0.0390416008539452,0.0817208459375,0,0,0,0,0.125,0.025,1,0,0,40,0
"E19HA02-04","C19","Chinese","Genuine",0,"Happy 2 CN",2,4,5,40,"Contempt","emotion",0.001572122,0.0005806812,0.000432139686368988,0.0028248328125,0,0,0,0,3.5,0.7,1,0,0,40,0
"E19HA02-04","C19","Chinese","Genuine",0,"Happy 2 CN",2,4,5,40,"AU01","action_unit",2,0.2,0.464095480892257,0.875,0.175,1,0.875,0.875,0,0,0,1,0,40,0
"E19HA02-04","C19","Chinese","Genuine",0,"Happy 2 CN",2,4,5,40,"AU02","action_unit",2,0.15,0.42667467941194,0.625,0.125,1,0.625,0.625,0,0,0,1,0,40,0
"E19HA02-04","C19","Chinese","Genuine",0,"Happy 2 CN",2,4,5,40,"AU04","action_unit",1,0.375,0.49029033784546,1.875,0.375,1,1.875,1.875,0.125,0.025,1,0,0,40,0
"E19HA02-04","C19","Chinese","Genuine",0,"Happy 2 CN",2,4,5,40,"AU05","action_unit",0,0,0,0,0,0,0,0,0,0,1,0,0,40,0
"E19HA02-04","C19","Chinese","Genuine",0,"Happy 2 CN",2,4,5,40,"AU06","action_unit",3,2.625,0.896932093018853,12.9375,0.925,1,4.625,4.625,0.875,0.175,1,0,1,40,0
