"clip_id","smiler_id","culture","smile_type","stimulus","frame","time_s","Neutral","Happy","Sad","Angry","Surprised","Scared","Disgusted","Contempt","AU01","AU02","AU04","AU05","AU06","AU07","AU09","AU10","AU12","AU14","AU15","AU17","AU18","AU20","AU23","AU24","AU25","AU26","AU27","AU43"
"E14HA02-02","C14","Chinese","Genuine","Happy 2 CN",15,1.75,0.2436398,0.4684645,0.003794807,0.335153,0.000409463,0.004998922,0.03138445,0.000534681,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,3,0,0,3
"E14HA02-02","C14","Chinese","Genuine","Happy 2 CN",16,1.875,0.2492774,0.4324051,0.004089987,0.3799228,0.000364935,0.006133896,0.03365284,0.000434468,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,3,0,0,3
"E14HA02-02","C14","Chinese","Genuine","Happy 2 CN",17,2,0.2601076,0.3922639,0.004334766,0.3967873,0.000300114,0.006088885,0.03550575,0.000318989,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,3,0,0,3
"E14HA02-02","C14","Chinese","Genuine","Happy 2 CN",18,2.125,0.2785296,0.3577588,0.006848076,0.3871013,0.000255516,0.00465085,0.04187128,0.000299976,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0,0,3
"E14HA02-02","C14","Chinese","Genuine","Happy 2 CN",19,2.25,0.2927137,0.3263627,0.01091856,0.376994,0.000229485,0.003842169,0.04974221,0.000295475,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,4
"E14HA02-02","C14","Chinese","Genuine","Happy 2 CN",20,2.375,0.2940953,0.2993065,0.01176623,0.3867069,0.000222776,0.003709662,0.04969928,0.000287329,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,4
"E14HA02-02","C14","Chinese","Genuine","Happy 2 CN",21,2.5,0.2892191,0.2651302,0.01370595,0.4058582,0.000242175,0.003372495,0.04699524,0.000256726,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,4
"E14HA02-02","C14","Chinese","Genuine","Happy 2 CN",22,2.625,0.2888596,0.2220668,0.02243097,0.4143884,0.000307745,0.002642761,0.04315924,0.000378915,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,4
"E14HA02-02","C14","Chinese","Genuine","Happy 2 CN",23,2.75,0.3088776,0.1834528,0.03126076,0.3802353,0.000303534,0.002177739,0.04364923,0.000383149,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,4
"E14HA02-02","C14","Chinese","Genuine","Happy 2 CN",24,2.875,0.3420462,0.1618207,0.04425467,0.3192664,0.000324274,0.001684921,0.04460846,0.000339623,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,4
"E14HA02-02","C14","Chinese","Genuine","Happy 2 CN",25,3,0.361883,0.1377933,0.04488881,0.2836984,0.000361479,0.001542771,0.05814611,0.000295926,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,4
"E14HA02-02","C14","Chinese","Genuine","Happy 2 CN",26,3.125,0.3705416,0.1014111,0.04863557,0.2887852,0.000574622,0.001216006,0.05525828,0.00102291,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,4
"E14HA02-02","C14","Chinese","Genuine","Happy 2 CN",27,3.25,0.3690264,0.07571672,0.04757107,0.3198439,0.000666968,0.000980699,0.05253221,0.001126717,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4
"E14HA02-02","C14","Chinese","Genuine","Happy 2 CN",28,3.375,0.3550273,0.0598133,0.04361478,0.3453885,0.000648703,0.000820147,0.04850592,0.001083652,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4
"E14HA02-02","C14","Chinese","Genuine","Happy 2 CN",29,3.5,0.3505917,0.04691163,0.03762304,0.357298,0.000664883,0.00073177,0.04598573,0.001193592,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4
"E14HA02-02","C14","Chinese","Genuine","Happy 2 CN",30,3.625,0.3793934,0.04145423,0.03557843,0.3273324,0.00077195,0.000593723,0.04225037,0.001402377,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
"E14HA02-02","C14","Chinese","Genuine","Happy 2 CN",31,3.75,0.4098306,0.03226657,0.04243925,0.3274743,0.000895215,0.000553157,0.03542912,0.001069416,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
"E14HA02-02","C14","Chinese","Genuine","Happy 2 CN",32,3.875,0.4146788,0.02804981,0.04229536,0.3302062,0.000892698,0.000504254,0.03465634,0.00090744,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
"E14HA02-02","C14","Chinese","Genuine","Happy 2 CN",33,4,0.423961,0.02323787,0.03992795,0.3473359,0.000923255,0.000461715,0.03243254,0.000990724,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"E14HA02-02","C14","Chinese","Genuine","Happy 2 CN",34,4.125,0.4284903,0.02344455,0.04602657,0.3493289,0.001098317,0.000494047,0.03041526,0.000755943,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"E14HA02-02","C14","Chinese","Genuine","Happy 2 CN",35,4.25,0.4204094,0.02293787,0.04210459,0.3597629,0.001285002,0.000570044,0.02631136,0.000818888,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"E14HA02-02","C14","Chinese","Genuine","Happy 2 CN",36,4.375,0.4522986,0.0230933,0.0383433,0.3346266,0.001296305,0.000653364,0.02319468,0.001166504,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"E14HA04-01","C14","Chinese","Genuine","Happy 4 CN",1,0,0.6805636,0.001906058,0.07597646,0.1631708,0.01804202,0.003127926,0.003778902,0.000275007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"E14HA04-01","C14","Chinese","Genuine","Happy 4 CN",2,0.125,0.6741153,0.001871575,0.07671652,0.1700968,0.01958531,0.005178201,0.003578211,0.000316553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"E14HA04-01","C14","Chinese","Genuine","Happy 4 CN",3,0.25,0.69722,0.001721049,0.0719704,0.1688533,0.01748586,0.004214901,0.003597357,0.000662759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"E14HA04-01","C14","Chinese","Genuine","Happy 4 CN",4,0.375,0.6494684,0.002871747,0.07314572,0.2006817,0.01422908,0.003806468,0.005046403,0.00049446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"E14HA04-01","C14","Chinese","Genuine","Happy 4 CN",5,0.5,0.5189044,0.06898119,0.05122777,0.3268427,0.01164263,0.008563145,0.006284186,0.000340019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"E14HA04-01","C14","Chinese","Genuine","Happy 4 CN",6,0.625,0.4129835,0.2482757,0.03567004,0.3562466,0.008885156,0.008763294,0.008200792,0.00038118,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1
"E14HA04-01","C14","Chinese","Genuine","Happy 4 CN",7,0.75,0.3727741,0.3068651,0.02533473,0.3609485,0.007326212,0.01082607,0.009874085,0.000332541,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1
"E14HA04-01","C14","Chinese","Genuine","Happy 4 CN",8,0.875,0.3194255,0.3980832,0.017895,0.3455397,0.00569043,0.01033781,0.012323,0.000451791,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1
"E14HA04-01","C14","Chinese","Genuine","Happy 4 CN",9,1,0.2428884,0.5396441,0.01265382,0.2986249,0.004009432,0.007829781,0.01115163,0.000419799,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,2
"E14HA04-01","C14","Chinese","Genuine","Happy 4 CN",10,1.125,0.1708958,0.6756893,0.008895257,0.2097433,0.002933367,0.005500828,0.007926668,0.000316492,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0,0,2
"E14HA04-01","C14","Chinese","Genuine","Happy 4 CN",11,1.25,0.1187855,0.7744499,0.006211335,0.1450866,0.002144164,0.003807153,0.005491009,0.000461227,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,3,0,0,2
"E14HA04-01","C14","Chinese","Genuine","Happy 4 CN",12,1.375,0.0824554,0.8433554,0.004315455,0.1005719,0.001514129,0.002623209,0.00382973,0.000360433,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,3,0,0,2
"E14HA04-01","C14","Chinese","Genuine","Happy 4 CN",13,1.5,0.05781652,0.8900513,0.003090715,0.0698403,0.001101151,0.001812045,0.002668564,0.000413098,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,4,0,0,2
"E14HA04-01","C14","Chinese","Genuine","Happy 4 CN",14,1.625,0.04070307,0.9225028,0.002254967,0.04848076,0.000807685,0.001253517,0.001859388,0.000386558,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,4,0,0,2
"E14HA04-01","C14","Chinese","Genuine","Happy 4 CN",15,1.75,0.02892774,0.9448325,0.001609136,0.03363409,0.000577646,0.000864877,0.001319276,0.000327945,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,4,0,0,2
"E14HA04-01","C14","Chinese","Genuine","Happy 4 CN",16,1.875,0.02101128,0.9598259,0.001159235,0.0233194,0.00041791,0.000597573,0.00097831,0.000234154,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,4,0,0,3
"E14HA04-01","C14","Chinese","Genuine","Happy 4 CN",17,2,0.01577555,0.96972,0.000863927,0.01629116,0.000317278,0.000413141,0.000725853,0.00016603,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,4,0,0,3
"E14HA04-01","C14","Chinese","Genuine","Happy 4 CN",18,2.125,0.01199644,0.9768812,0.000816699,0.01180815,0.000254161,0.000285746,0.000555865,0.000220143,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,4,0,0,3
"E14HA04-01","C14","Chinese","Genuine","Happy 4 CN",19,2.25,0.01015106,0.980299,0.000755782,0.009099599,0.000275721,0.000201678,0.000436518,0.000370997,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,4,0,0,3
"E14HA04-01","C14","Chinese","Genuine","Happy 4 CN",20,2.375,0.009176113,0.9820611,0.000687626,0.007959694,0.000287321,0.000151547,0.000385126,0.000420582,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,4,0,0,3
"E14HA04-01","C14","Chinese","Genuine","Happy 4 CN",21,2.5,0.009087393,0.9821094,0.000608542,0.007853473,0.000277082,0.000152759,0.000372577,0.00037455,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,4,0,0,3
"E14HA04-01","C14","Chinese","Genuine","Happy 4 CN",22,2.625,0.009627763,0.9809399,0.00058522,0.007510379,0.000250794,0.000212788,0.000362295,0.000269675,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,4,0,0,3
"E14HA04-01","C14","Chinese","Genuine","Happy 4 CN",23,2.75,0.009343499,0.9814475,0.000529112,0.00704517,0.000224036,0.000197364,0.00034794,0.000381425,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,4,0,0,3
"E14HA04-01","C14","Chinese","Genuine","Happy 4 CN",24,2.875,0.008930899,0.9822307,0.000427796,0.006081691,0.000206253,0.000149242,0.000330179,0.000351523,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,4,0,0,3
"E14HA04-01","C14","Chinese","Genuine","Happy 4 CN",25,3,0.009176497,0.9817106,0.00034018,0.006778468,0.000212079,0.000127854,0.00045413,0.000313794,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,4,0,0,3
"E14HA04-01","C14","Chinese","Genuine","Happy 4 CN",26,3.125,0.04111005,0.9178239,0.000272171,0.06869405,0.000260758,0.000646498,0.00385581,0.000258793,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,4,0,0,3
"E14HA04-01","C14","Chinese","Genuine","Happy 4 CN",27,3.25,0.1400808,0.6706187,0.003486234,0.1360697,0.000249873,0.001364772,0.03130246,0.000194684,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,4,0,0,3
"E14HA04-01","C14","Chinese","Genuine","Happy 4 CN",28,3.375,0.2029332,0.4669651,0.01513709,0.1945314,0.000197051,0.001376554,0.04475759,0.000140384,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,3,0,0,3
"E14HA04-01","C14","Chinese","Genuine","Happy 4 CN",29,3.5,0.2742799,0.3226371,0.04283372,0.1785698,0.000150613,0.001231275,0.04598738,9.6536e-05,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,3,0,0,3
"E14HA04-01","C14","Chinese","Genuine","Happy 4 CN",30,3.625,0.3288108,0.2257539,0.06358136,0.1531158,0.000131137,0.001643837,0.06004729,0.000138204,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,3,0,0,3
"E14HA04-01","C14","Chinese","Genuine","Happy 4 CN",31,3.75,0.3602652,0.1570911,0.06803961,0.1510243,0.000111901,0.001696904,0.0726537,0.000115408,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,3,0,0,3
"E14HA04-01","C14","Chinese","Genuine","Happy 4 CN",32,3.875,0.378926,0.1120917,0.09710731,0.1242678,0.00012267,0.001488539,0.08261324,7.9361e-05,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,2,0,0,3
"E14HA04-01","C14","Chinese","Genuine","Happy 4 CN",33,4,0.3936131,0.07861114,0.1082879,0.1322712,0.000254018,0.001225675,0.06567762,5.4573e-05,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,0,0,3
"E14HA04-01","C14","Chinese","Genuine","Happy 4 CN",34,4.125,0.3812475,0.06227474,0.1290877,0.1826983,0.000293467,0.002129187,0.05487203,3.7527e-05,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,0,0,3
"E14HA04-01","C14","Chinese","Genuine","Happy 4 CN",35,4.25,0.3459435,0.0459734,0.1267545,0.2709982,0.000255745,0.005076916,0.048276,0.000404927,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,3
"E14HA04-01","C14","Chinese","Genuine","Happy 4 CN",36,4.375,0.3325618,0.03319426,0.121218,0.3097217,0.000225523,0.006189045,0.06233843,0.000807918,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,3
"E14HA04-01","C14","Chinese","Genuine","Happy 4 CN",37,4.5,0.3321066,0.02423448,0.1382858,0.3191388,0.00016374,0.005055903,0.05641612,0.001156218,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,3
"E14HA04-01","C14","Chinese","Genuine","Happy 4 CN",38,4.625,0.3358697,0.01761083,0.1378523,0.3173423,0.000118719,0.003934627,0.05818168,0.001202139,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3
"E14HA04-01","C14","Chinese","Genuine","Happy 4 CN",39,4.75,0.3403634,0.0273631,0.1183678,0.3119251,0.000101133,0.005072037,0.08009815,0.001039639,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3
"E14HA04-01","C14","Chinese","Genuine","Happy 4 CN",40,4.875,0.3443466,0.04096692,0.12473,0.3066002,8.2082e-05,0.00423925,0.07175405,0.001173209,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,3
"E14HA04-01","C14","Chinese","Genuine","Happy 4 CN",41,5,0.3526124,0.1094296,0.1419263,0.267037,0.000113108,0.00335678,0.07263838,0.001113461,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,3
"E14HA04-01","C14","Chinese","Genuine","Happy 4 CN",42,5.125,0.358812,0.1554406,0.1299554,0.2412299,0.00011966,0.00268515,0.08311538,0.000928203,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,4
"E14HA04-01","C14","Chinese","Genuine","Happy 4 CN",43,5.25,0.3426214,0.2280795,0.1237761,0.1971812,0.000126795,0.002227896,0.0940481,0.002364622,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,4
"E14HA04-01","C14","Chinese","Genuine","Happy 4 CN",44,5.375,0.3443533,0.2519519,0.1070722,0.1571016,0.00015855,0.002301201,0.1238279,0.002589455,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"E14HA04-01","C14","Chinese","Genuine","Happy 4 CN",45,5.5,0.3455421,0.2690745,0.09575833,0.1339704,0.000186398,0.00245302,0.1347302,0.002994403,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"E14HA04-01","C14","Chinese","Genuine","Happy 4 CN",46,5.625,0.3168668,0.3392836,0.07458261,0.1161723,0.000178803,0.00227149,0.1394231,0.002650395,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"E14HA04-01","C14","Chinese","Genuine","Happy 4 CN",47,5.75,0.3073981,0.3672792,0.06442749,0.1243518,0.000170373,0.002407043,0.1574827,0.002293152,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"E14HA04-01","C14","Chinese","Genuine","Happy 4 CN",48,5.875,0.3280734,0.3322891,0.05708634,0.1405398,0.000159217,0.002521845,0.1578609,0.002403327,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"E14HA04-01","C14","Chinese","Genuine","Happy 4 CN",49,6,0.3294443,0.3336594,0.0552963,0.1392699,0.0001348,0.001982368,0.1728712,0.002300542,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"E14HA04-01","C14","Chinese","Genuine","Happy 4 CN",50,6.125,0.3373281,0.3208171,0.05023544,0.1590897,0.000138209,0.002160506,0.1693323,0.002420837,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"E14HA04-01","C14","Chinese","Genuine","Happy 4 CN",51,6.25,0.3544051,0.2886513,0.05010849,0.1531043,0.000134951,0.00211485,0.1673941,0.002529263,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"E14HA04-01","C14","Chinese","Genuine","Happy 4 CN",52,6.375,0.3671797,0.2485122,0.05054317,0.1659244,0.000122479,0.002057081,0.1809362,0.002051042,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"E14HA04-01","C14","Chinese","Genuine","Happy 4 CN",53,6.5,0.3776352,0.2124907,0.04942679,0.1647703,0.00011476,0.001959248,0.1869008,0.001856584,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"E14HA04-01","C14","Chinese","Genuine","Happy 4 CN",54,6.625,0.3802409,0.1735486,0.04904698,0.174312,0.00011247,0.002074585,0.2003682,0.001536719,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"E14HA04-01","C14","Chinese","Genuine","Happy 4 CN",55,6.75,0.3791273,0.1719021,0.04490083,0.1973045,0.000114468,0.002197385,0.1693253,0.00145311,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"E14HA04-01","C14","Chinese","Genuine","Happy 4 CN",56,6.875,0.3745145,0.1646801,0.04524279,0.2210383,0.000126435,0.002163965,0.1446284,0.001281765,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"E14HA04-01","C14","Chinese","Genuine","Happy 4 CN",57,7,0.3752934,0.1793753,0.04986712,0.229876,0.000132793,0.002056747,0.1260135,0.001407426,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"E14HA04-01","C14","Chinese","Genuine","Happy 4 CN",58,7.125,0.3765475,0.1730021,0.05100194,0.2342456,0.000179345,0.002587692,0.1141116,0.001730228,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"E14HA04-01","C14","Chinese","Genuine","Happy 4 CN",59,7.25,0.3850202,0.1760802,0.05568415,0.2228178,0.000167571,0.002222989,0.1020011,0.001819506,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"E14HA04-01","C14","Chinese","Genuine","Happy 4 CN",60,7.375,0.3870983,0.1890734,0.0647319,0.1641643,0.000265348,0.002296461,0.123151,0.004151913,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"E14HA04-01","C14","Chinese","Genuine","Happy 4 CN",61,7.5,0.3940817,0.1871282,0.093895,0.1217786,0.000319701,0.002204402,0.1295457,0.005097993,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"E14HA04-01","C14","Chinese","Genuine","Happy 4 CN",62,7.625,0.3986659,0.1589719,0.09347244,0.1415683,0.000268131,0.00256783,0.1141308,0.004899616,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"E14HA04-01","C14","Chinese","Genuine","Happy 4 CN",63,7.75,0.4060956,0.1283994,0.09401161,0.147027,0.000238462,0.002645764,0.1124409,0.005906292,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"E14HA04-01","C14","Chinese","Genuine","Happy 4 CN",64,7.875,0.3996653,0.1155476,0.0854321,0.1732849,0.00023195,0.002868281,0.1032691,0.005367971,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"E14HA04-01","C14","Chinese","Genuine","Happy 4 CN",65,8,0.3957517,0.1188729,0.07689057,0.1905662,0.000225465,0.002527352,0.09314717,0.004756048,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"E14HA04-01","C14","Chinese","Genuine","Happy 4 CN",66,8.125,0.3968967,0.127024,0.07462792,0.195288,0.000233576,0.002301145,0.08620166,0.005643877,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"E14HA04-01","C14","Chinese","Genuine","Happy 4 CN",67,8.25,0.3929058,0.1503149,0.07170387,0.2082804,0.000233278,0.001936331,0.082259,0.005439743,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"E14HA07-01","C14","Chinese","Genuine","Happy 7 CN",1,0,0.2685843,0.02685524,0.04444677,0.4733367,0.000684576,0.000658901,0.03113566,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"E14HA07-01","C14","Chinese","Genuine","Happy 7 CN",2,0.125,0.2682674,0.03575955,0.04840514,0.4756191,0.000654862,0.000594805,0.03134518,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"E14HA07-01","C14","Chinese","Genuine","Happy 7 CN",3,0.25,0.286164,0.04575238,0.05044416,0.4407988,0.000671732,0.000513614,0.03736323,1.7841e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"E14HA07-01","C14","Chinese","Genuine","Happy 7 CN",4,0.375,0.3056826,0.05316624,0.0478933,0.403679,0.000725547,0.00048493,0.04611983,8.0693e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"E14HA07-01","C14","Chinese","Genuine","Happy 7 CN",5,0.5,0.3145804,0.04880725,0.04623625,0.3927923,0.000629861,0.000522699,0.05561635,0.000100749,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"E14HA07-01","C14","Chinese","Genuine","Happy 7 CN",6,0.625,0.3381096,0.0401411,0.04220572,0.3547607,0.000527933,0.000593175,0.09001289,9.6223e-05,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"E14HA07-01","C14","Chinese","Genuine","Happy 7 CN",7,0.75,0.3386927,0.03503673,0.04098283,0.3540308,0.000513551,0.00072291,0.09489342,0.000117064,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"E14HA07-01","C14","Chinese","Genuine","Happy 7 CN",8,0.875,0.3536189,0.0352154,0.03845686,0.3178992,0.000453385,0.000754369,0.1224956,9.1812e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"E14HA07-01","C14","Chinese","Genuine","Happy 7 CN",9,1,0.3669985,0.05357596,0.03935671,0.2741882,0.000399518,0.000927805,0.1519978,8.9419e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"E14HA07-01","C14","Chinese","Genuine","Happy 7 CN",10,1.125,0.3722012,0.1059165,0.03365261,0.2404043,0.000529386,0.001752475,0.1813716,6.1489e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"E14HA07-01","C14","Chinese","Genuine","Happy 7 CN",11,1.25,0.3586576,0.1837603,0.02932627,0.1909243,0.000548482,0.002283902,0.1920187,4.2284e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"E14HA07-01","C14","Chinese","Genuine","Happy 7 CN",12,1.375,0.3267058,0.2800238,0.02407105,0.155341,0.000531094,0.003815033,0.1655985,2.9077e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3
"E14HA07-01","C14","Chinese","Genuine","Happy 7 CN",13,1.5,0.2696977,0.4156772,0.02000641,0.1287682,0.000587009,0.004695231,0.1357167,3.5592e-05,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,3
"E14HA07-01","C14","Chinese","Genuine","Happy 7 CN",14,1.625,0.2265892,0.5162976,0.01706276,0.1042534,0.000590745,0.004339925,0.1260881,3.9842e-05,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,3
"E14HA07-01","C14","Chinese","Genuine","Happy 7 CN",15,1.75,0.1751239,0.6288223,0.01430589,0.08444206,0.000521882,0.003760875,0.1078833,4.8712e-05,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,3
"E14HA07-01","C14","Chinese","Genuine","Happy 7 CN",16,1.875,0.1229041,0.7397997,0.0100634,0.06030347,0.000473944,0.002649387,0.07478211,5.4764e-05,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,2,0,0,3
"E14HA07-01","C14","Chinese","Genuine","Happy 7 CN",17,2,0.08739503,0.8153131,0.007098234,0.04234523,0.000417199,0.001835716,0.05156689,9.3066e-05,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,2,0,0,3
"E14HA07-01","C14","Chinese","Genuine","Happy 7 CN",18,2.125,0.06463859,0.8639172,0.005051755,0.03116581,0.000455669,0.001279595,0.03564431,0.000202371,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,2,0,0,3
"E14HA07-01","C14","Chinese","Genuine","Happy 7 CN",19,2.25,0.05062195,0.8940762,0.003640425,0.02259373,0.000387118,0.000893628,0.02499348,0.000544637,0,0,0,0,2,1,0,0,3,0,0,0,0,0,0,0,3,0,0,4
"E14HA07-01","C14","Chinese","Genuine","Happy 7 CN",20,2.375,0.04440077,0.9079803,0.002804683,0.01654276,0.000304426,0.00061985,0.01737905,0.000433695,0,0,0,0,2,1,0,0,3,0,0,0,0,0,0,0,3,0,0,4
"E14HA07-01","C14","Chinese","Genuine","Happy 7 CN",21,2.5,0.04156721,0.9146526,0.002408756,0.01257273,0.000228639,0.000431547,0.01228143,0.000573849,0,0,0,0,2,1,0,0,3,0,0,0,0,0,0,0,3,0,0,4
"E14HA07-01","C14","Chinese","Genuine","Happy 7 CN",22,2.625,0.04061778,0.9172426,0.001908935,0.009740592,0.000211058,0.000303492,0.008670011,0.000405086,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,3,0,0,4
